고유번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,경도,위도,데이터기준일자
378685,울산광역시 북구청,,울산광역시 북구 화봉동 649,생활방범,3,200,360도전방면,30,2020-06,052-241-8877,129.3604763,35.59087332,2020-03-18
378684,울산광역시 북구청,울산광역시 북구 상방로 27 (화봉동),울산광역시 북구 화봉동 643-1,생활방범,3,200,360도전방면,30,2020-06,052-241-8877,129.3610831,35.5917791,2020-03-18
378683,울산광역시 북구청,울산광역시 북구 통샘9길 5 (화봉동),울산광역시 북구 화봉동 641-5,생활방범,4,200,360도전방면,30,2020-11,052-241-8877,129.3606463,35.5921779,2020-03-18
378682,울산광역시 북구청,,울산광역시 북구 화봉동 468-1,생활방범,2,200,360도전방면,30,2020-05,052-241-8877,129.3700584,35.58853845,2020-03-18
378681,울산광역시 북구청,울산광역시 북구 화동1길 28 (화봉동),울산광역시 북구 화봉동 457-22,생활방범,5,41,360도전방면,30,2020-05,052-241-8877,129.3704659,35.5895998,2020-03-18
378680,울산광역시 북구청,울산광역시 북구 화동13길 22 (화봉동),울산광역시 북구 화봉동 456-11,생활방범,3,41,360도전방면,30,2020-05,052-241-8877,129.3718018,35.5900947,2020-03-18
378679,울산광역시 북구청,울산광역시 북구 송내1길 15 (화봉동),울산광역시 북구 화봉동 445-1,생활방범,2,200,360도전방면,30,2020-05,052-241-8877,129.3645575,35.5890927,2020-03-18
378678,울산광역시 북구청,울산광역시 북구 송내5길 41 (화봉동),울산광역시 북구 화봉동 438-1,생활방범,3,41,360도전방면,30,2020-05,052-241-8877,129.3628763,35.5901617,2020-03-18
378677,울산광역시 북구청,울산광역시 북구 상방로 78 (화봉동),울산광역시 북구 화봉동 428-11,어린이보호,1,130,360도전방면,30,2020-08,052-241-8877,129.365639,35.5902764,2020-03-18
378676,울산광역시 북구청,,울산광역시 북구 화봉동 424-1,생활방범,2,200,360도전방면,30,2020-05,052-241-8877,129.3624982,35.59232858,2020-03-18
378675,울산광역시 북구청,울산광역시 북구 송내13길 20 (화봉동),울산광역시 북구 화봉동 422-3,어린이보호,4,200,360도전방면,30,2020-06,052-241-8877,129.3622765,35.5929228,2020-03-18
378674,울산광역시 북구청,,울산광역시 북구 화봉동 324,생활방범,4,200,360도전방면,30,2020-06,052-241-8877,129.3737931,35.59207403,2020-03-18
378673,울산광역시 북구청,,울산광역시 북구 화봉동 1472-2,생활방범,4,200,360도전방면,30,2020-06,052-241-8877,129.3705213,35.59497745,2020-03-18
378672,울산광역시 북구청,,울산광역시 북구 화봉동 1471-4,생활방범,3,200,360도전방면,30,2020-06,052-241-8877,129.3614471,35.59411603,2020-03-18
378671,울산광역시 북구청,,울산광역시 북구 화봉동 1469-1,생활방범,3,200,360도전방면,30,2020-05,052-241-8877,129.3657774,35.59244464,2020-03-18
378670,울산광역시 북구청,울산광역시 북구 송내14길 41 (화봉동),울산광역시 북구 화봉동 1469,어린이보호,3,200,360도전방면,30,2020-07,052-241-8877,129.3652024,35.5923129,2020-03-18
378669,울산광역시 북구청,울산광역시 북구 화동로 2 (화봉동),울산광역시 북구 화봉동 1461,어린이보호,3,200,360도전방면,30,2020-07,052-241-8877,129.368818,35.59109145,2020-03-18
378668,울산광역시 북구청,,울산광역시 북구 화봉동 1457-3,생활방범,3,200,360도전방면,30,2020-06,052-241-8877,129.370192,35.59119575,2020-03-18
378667,울산광역시 북구청,,울산광역시 북구 화봉동 1440-1,어린이보호,3,200,360도전방면,30,2020-07,052-241-8877,129.3664658,35.59528493,2020-03-18
378666,울산광역시 북구청,,울산광역시 북구 화봉동 1339-3,생활방범,3,200,360도전방면,30,2020-06,052-241-8877,129.3682584,35.59558002,2020-03-18
378665,울산광역시 북구청,,울산광역시 북구 화봉동 1338-2,생활방범,1,200,360도전방면,30,2020-06,052-241-8877,129.3659832,35.59611058,2020-03-18
378664,울산광역시 북구청,,울산광역시 북구 화봉동 1338-2,어린이보호,1,130,360도전방면,30,2020-08,052-241-8877,129.3659832,35.59611058,2020-03-18
378663,울산광역시 북구청,,울산광역시 북구 화봉동 1300-50,생활방범,4,200,360도전방면,30,2020-11,052-241-8877,129.3628374,35.58955776,2020-03-18
378662,울산광역시 북구청,울산광역시 북구 사청2길 9 (화봉동),울산광역시 북구 화봉동 868-2,쓰레기단속,1,200,쓰레기배출거점,30,2020-12,052-241-8877,129.3603393,35.5874721,2020-03-18
378661,울산광역시 북구청,울산광역시 북구 통샘6길 9 (화봉동),울산광역시 북구 화봉동 646-1,쓰레기단속,1,200,쓰레기배출거점,30,2020-12,052-241-8877,129.3609493,35.5907198,2020-03-18
378660,울산광역시 북구청,,울산광역시 북구 화봉동 468-1,쓰레기단속,1,200,쓰레기배출거점,30,2020-05,052-241-8877,129.3700584,35.58853845,2020-03-18
378659,울산광역시 북구청,울산광역시 북구 화동11길 20 (화봉동),울산광역시 북구 화봉동 463-11,쓰레기단속,1,200,쓰레기배출거점,30,2020-12,052-241-8877,129.3698355,35.5893816,2020-03-18
378658,울산광역시 북구청,울산광역시 북구 화봉로 83 (화봉동),울산광역시 북구 화봉동 450-2,교통단속,4,200,360도전방면,30,2020-08,052-241-8877,129.3680912,35.5886119,2020-03-18
378657,울산광역시 북구청,울산광역시 북구 송내4길 14 (화봉동),울산광역시 북구 화봉동 449-5,교통단속,4,200,360도전방면,30,2020-08,052-241-8877,129.3674073,35.5888197,2020-03-18
378656,울산광역시 북구청,울산광역시 북구 화봉로 59 (화봉동),울산광역시 북구 화봉동 448-3,교통단속,5,130,360도전방면,30,2020-06,052-241-8877,129.3656242,35.58857002,2020-03-18
378655,울산광역시 북구청,울산광역시 북구 송내1길 15 (화봉동),울산광역시 북구 화봉동 445-1,쓰레기단속,1,200,쓰레기배출거점,30,2020-05,052-241-8877,129.3645575,35.5890927,2020-03-18
378654,울산광역시 북구청,,울산광역시 북구 화봉동 1469-1,생활방범,3,200,360도전방면,30,2020-05,052-241-8877,129.3657774,35.59244464,2020-03-18
378653,울산광역시 북구청,울산광역시 북구 화산중앙로 84 (화봉동),울산광역시 북구 화봉동 1464,교통단속,5,200,360도전방면,30,2020-05,052-241-8877,129.3660441,35.5941186,2020-03-18
378652,울산광역시 북구청,,울산광역시 북구 화봉동 1440-4,교통단속,1,200,360도전방면,30,2020-05,052-241-8877,129.3667382,35.59443462,2020-03-18
378651,울산광역시 북구청,,울산광역시 북구 호계동 산35-1,생활방범,4,200,360도전방면,30,2020-06,052-241-8877,129.3723179,35.63228853,2020-03-18
378650,울산광역시 북구청,울산광역시 북구 호계7길 61 (호계동),울산광역시 북구 호계동 936-167,생활방범,5,200,360도전방면,30,2020-06,052-241-8877,129.3596494,35.627306,2020-03-18
378649,울산광역시 북구청,,울산광역시 북구 호계동 936-1,생활방범,4,130,360도전방면,30,2020-05,052-241-8877,129.359417,35.62671177,2020-03-18
378648,울산광역시 북구청,울산광역시 북구 수동5길 16-1 (호계동),울산광역시 북구 호계동 877-1,어린이보호,5,200,360도전방면,30,2020-05,052-241-8877,129.3615488,35.62390244,2020-03-18
378647,울산광역시 북구청,울산광역시 북구 호계로 193 (호계동),울산광역시 북구 호계동 863-7,어린이보호,3,200,360도전방면,30,2020-07,052-241-8877,129.3554717,35.6215885,2020-03-18
378646,울산광역시 북구청,울산광역시 북구 호계로 179 (호계동),울산광역시 북구 호계동 850-1,어린이보호,3,200,360도전방면,30,2020-08,052-241-8877,129.3560759,35.6203045,2020-03-18
378645,울산광역시 북구청,울산광역시 북구 호계로 207 (호계동),울산광역시 북구 호계동 837-7,생활방범,3,200,360도전방면,30,2020-06,052-241-8877,129.355016,35.6226472,2020-03-18
378644,울산광역시 북구청,울산광역시 북구 호계9길 15 (호계동),울산광역시 북구 호계동 714,생활방범,3,200,360도전방면,30,2020-06,052-241-8877,129.3542579,35.6265889,2020-03-18
378643,울산광역시 북구청,울산광역시 북구 수박골1길 16 (호계동),울산광역시 북구 호계동 709-6,생활방범,5,200,360도전방면,30,2020-05,052-241-8877,129.3560374,35.6264536,2020-03-18
378642,울산광역시 북구청,,울산광역시 북구 호계동 669,생활방범,2,200,360도전방면,30,2020-04,052-241-8877,129.3574434,35.62489541,2020-03-18
378641,울산광역시 북구청,,울산광역시 북구 호계동 650-8,생활방범,4,200,360도전방면,30,2020-05,052-241-8877,129.3588213,35.62413179,2020-03-18
378640,울산광역시 북구청,울산광역시 북구 호계1길 19 (호계동),울산광역시 북구 호계동 638-7,생활방범,4,41,360도전방면,30,2020-05,052-241-8877,129.3575941,35.6234618,2020-03-18
378639,울산광역시 북구청,,울산광역시 북구 호계동 609,어린이보호,5,200,360도전방면,30,2020-05,052-241-8877,129.3620012,35.62351901,2020-03-18
378638,울산광역시 북구청,,울산광역시 북구 호계동 591-2,생활방범,4,41,360도전방면,30,2020-05,052-241-8877,129.3595233,35.62516936,2020-03-18
378637,울산광역시 북구청,울산광역시 북구 당수골길 12 (호계동),울산광역시 북구 호계동 492,어린이보호,3,200,360도전방면,30,2020-02,052-241-8877,129.3625817,35.6282958,2020-03-18
378636,울산광역시 북구청,,울산광역시 북구 호계동 323,어린이보호,5,200,360도전방면,30,2020-08,052-241-8877,129.3577252,35.62980428,2020-03-18
378635,울산광역시 북구청,울산광역시 북구 동대3길 9 (호계동， 현림파크빌),울산광역시 북구 호계동 309,생활방범,3,130,360도전방면,30,2020-06,052-241-8877,129.3531791,35.6273563,2020-03-18
378634,울산광역시 북구청,,울산광역시 북구 호계동 307,생활방범,4,200,360도전방면,30,2020-08,052-241-8877,129.3547205,35.62969393,2020-03-18
378633,울산광역시 북구청,,울산광역시 북구 호계동 302,생활방범,4,200,360도전방면,30,2020-06,052-241-8877,129.3533158,35.63018743,2020-03-18
378632,울산광역시 북구청,,울산광역시 북구 호계동 284-5,생활방범,3,200,360도전방면,30,2020-06,052-241-8877,129.3557885,35.62887074,2020-03-18
378631,울산광역시 북구청,,울산광역시 북구 호계동 276-4,생활방범,2,200,360도전방면,30,2020-05,052-241-8877,129.3532853,35.62772724,2020-03-18
378630,울산광역시 북구청,울산광역시 북구 동대15길 19 (호계동),울산광역시 북구 호계동 268-12,생활방범,5,200,360도전방면,30,2020-06,052-241-8877,129.353639,35.6287031,2020-03-18
378629,울산광역시 북구청,울산광역시 북구 동대13길 20 (호계동),울산광역시 북구 호계동 266,어린이보호,3,200,360도전방면,30,2020-02,052-241-8877,129.3566836,35.6298793,2020-03-18
378628,울산광역시 북구청,,울산광역시 북구 호계동 265-8,생활방범,3,200,360도전방면,30,2020-06,052-241-8877,129.3577975,35.63016398,2020-03-18
378627,울산광역시 북구청,,울산광역시 북구 호계동 265-22,어린이보호,2,200,360도전방면,30,2020-07,052-241-8877,129.3572544,35.63069285,2020-03-18
378626,울산광역시 북구청,,울산광역시 북구 호계동 263-2,생활방범,3,200,360도전방면,30,2020-06,052-241-8877,129.3560799,35.63174258,2020-03-18
378625,울산광역시 북구청,,울산광역시 북구 호계동 262-1,생활방범,2,200,360도전방면,30,2020-05,052-241-8877,129.3535152,35.63153712,2020-03-18
378624,울산광역시 북구청,울산광역시 북구 동대5길 31 (호계동),울산광역시 북구 호계동 259-13,어린이보호,4,200,360도전방면,30,2020-06,052-241-8877,129.3526309,35.6295454,2020-03-18
378623,울산광역시 북구청,,울산광역시 북구 호계동 256,생활방범,2,200,360도전방면,30,2020-05,052-241-8877,129.3519602,35.6296709,2020-03-18
378622,울산광역시 북구청,울산광역시 북구 호계매곡3로 18 (호계동),울산광역시 북구 호계동 산11-22,교통단속,5,200,360도전방면,30,2020-06,052-241-8877,129.363722,35.6351352,2020-03-18
378621,울산광역시 북구청,울산광역시 북구 호계4길 19 (호계동),울산광역시 북구 호계동 936-8,쓰레기단속,1,200,쓰레기배출거점,30,2020-12,052-241-8877,129.356131,35.624677,2020-03-18
378620,울산광역시 북구청,,울산광역시 북구 호계동 936-54,쓰레기단속,1,200,쓰레기배출거점,30,2020-12,052-241-8877,129.3534602,35.62435443,2020-03-18
378619,울산광역시 북구청,울산광역시 북구 호계7길 55 (호계동),울산광역시 북구 호계동 936-174,쓰레기단속,1,200,쓰레기배출거점,30,2020-12,052-241-8877,129.358959,35.6268893,2020-03-18
378618,울산광역시 북구청,울산광역시 북구 호계2길 10 (호계동),울산광역시 북구 호계동 874-1,쓰레기단속,1,200,쓰레기배출거점,30,2020-12,052-241-8877,129.3560313,35.6227593,2020-03-18
378617,울산광역시 북구청,울산광역시 북구 호계6길 30 (호계동),울산광역시 북구 호계동 831-2,쓰레기단속,1,200,쓰레기배출거점,30,2020-12,052-241-8877,129.354299,35.62234324,2020-03-18
378616,울산광역시 북구청,울산광역시 북구 호계로 248-4 (호계동),울산광역시 북구 호계동 752-8,쓰레기단속,1,200,쓰레기배출거점,30,2020-12,052-241-8877,129.3531878,35.6258394,2020-03-18
378615,울산광역시 북구청,울산광역시 북구 호계2길 27 (호계동),울산광역시 북구 호계동 672-4,쓰레기단속,1,200,쓰레기배출거점,30,2020-12,052-241-8877,129.3572568,35.6240803,2020-03-18
378614,울산광역시 북구청,울산광역시 북구 호계7길 35 (호계동),울산광역시 북구 호계동 663-1,쓰레기단속,1,200,쓰레기배출거점,30,2020-05,052-241-8877,129.357379,35.6259536,2020-03-18
378613,울산광역시 북구청,,울산광역시 북구 호계동 460,쓰레기단속,1,200,쓰레기배출거점,30,2020-12,052-241-8877,129.3606176,35.62720292,2020-03-18
378612,울산광역시 북구청,,울산광역시 북구 호계동 325,쓰레기단속,1,200,쓰레기배출거점,30,2020-12,052-241-8877,129.356145,35.62775814,2020-03-18
378611,울산광역시 북구청,,울산광역시 북구 호계동 298,교통단속,3,200,360도전방면,30,2020-07,052-241-8877,129.3518175,35.62841069,2020-03-18
378610,울산광역시 북구청,,울산광역시 북구 호계동 293,교통단속,3,130,360도전방면,30,2020-06,052-241-8877,129.3515063,35.63090176,2020-03-18
378609,울산광역시 북구청,울산광역시 북구 동대6길 12 (호계동),울산광역시 북구 호계동 280-16,쓰레기단속,1,200,쓰레기배출거점,30,2020-05,052-241-8877,129.3542721,35.6285446,2020-03-18
378608,울산광역시 북구청,울산광역시 북구 동대6길 5 (호계동， 태영하이빌),울산광역시 북구 호계동 279-7,쓰레기단속,1,200,쓰레기배출거점,30,2020-12,052-241-8877,129.3544117,35.6279175,2020-03-18
378607,울산광역시 북구청,울산광역시 북구 동대로 9 (호계동),울산광역시 북구 호계동 275-6,교통단속,5,200,360도전방면,30,2020-05,052-241-8877,129.3532525,35.6266038,2020-03-18
378606,울산광역시 북구청,울산광역시 북구 동대3길 9 (호계동， 현림파크빌),울산광역시 북구 호계동 274-5,쓰레기단속,1,200,쓰레기배출거점,30,2020-05,052-241-8877,129.3531791,35.6273563,2020-03-18
378605,울산광역시 북구청,울산광역시 북구 동대13길 6 (호계동),울산광역시 북구 호계동 265-10,쓰레기단속,1,200,쓰레기배출거점,30,2020-12,052-241-8877,129.3581771,35.6304537,2020-03-18
378604,울산광역시 북구청,울산광역시 북구 동대8길 40 (호계동),울산광역시 북구 호계동 262-2,쓰레기단속,1,200,쓰레기배출거점,30,2020-12,052-241-8877,129.3540003,35.6311442,2020-03-18
